음식점ID,인허가일자,소재지면적,음식점명
3120000-101-1991-09062,1991-09-16,87.22,빠빠빠치킨
3120000-101-1991-09815,1991-05-31,66.5,넘버원
3120000-101-1991-09830,1991-05-20,31.25,정든밤
3120000-101-1991-10536,1991-05-18,23.5,굴레방아현황소곱창구이
3120000-101-1992-00101,1992-08-13,63.6,석문어 서대문점
3120000-101-1992-00330,1992-11-27,29.5,또순이네감자탕
3120000-101-1992-00942,1992-10-22,115.19,전골떡볶이덕미가(구락미)
3120000-101-1992-01146,1992-08-31,83.69,다모토리4
3120000-101-1992-01304,1992-05-20,109.14,신촌양꼬치
3120000-101-1992-03604,1992-04-22,23.74,금일식당
3120000-101-1992-03609,1992-12-31,403.88,조용한 예약 독방
3120000-101-1992-03616,1992-06-12,16.5,항아리수제비 손칼국수
3120000-101-1992-04167,1992-01-29,86.28,바른고기
3120000-101-1992-04348,1992-08-29,54.9,송학
3120000-101-1992-04533,1992-12-10,33.25,구복
3120000-101-1992-05392,1992-11-21,58.8,60계 서울명지대점
3120000-101-1992-05426,1992-01-13,29.91,마포식당
3120000-101-1992-05434,1992-02-06,125.6,포티드
3120000-101-1992-05625,1992-11-21,40.0,홍은나루터
3120000-101-1992-05719,1992-10-15,96.0,양평해장국
3120000-101-1992-06302,1992-04-09,25.22,통통돼지
3120000-101-1992-06354,1992-02-06,132.35,크리스터
3120000-101-1992-06368,1992-02-22,65.74,우드스탁
3120000-101-1992-06385,1992-03-04,27.57,유자유 김치떡볶이
3120000-101-1992-06435,1992-03-17,19.59,크리스터
3120000-101-1992-06908,1992-11-14,66.09,꿉는집 포차 신촌점
3120000-101-1992-07015,1992-12-24,69.0,디퍼플
3120000-101-1992-07213,1992-11-26,50.36,신촌에 가면 광대포차
3120000-101-1992-07297,1992-07-29,19.0,홍도깨비
3120000-101-1992-07357,1992-12-04,74.1,인피니티클럽
3120000-101-1992-07722,1992-08-27,91.44,위(WE)
3120000-101-1992-09982,1992-11-06,46.61,한양관
3120000-101-1992-10189,1992-11-30,131.75,바플라이:단밤
3120000-101-1992-10190,1992-10-12,116.0,티앙팡 오후의 홍차
3120000-101-1992-10534,1992-03-12,191.09,정숙성 서대문점
3120000-101-1993-00012,1993-04-24,87.19,선수사
3120000-101-1993-00301,1993-02-26,49.01,갤러리
3120000-101-1993-00303,1993-07-01,24.78,대남소곱창
3120000-101-1993-00703,1993-04-10,155.53,장수가든
3120000-101-1993-00867,1993-08-25,48.0,부엉이산장 신촌점
3120000-101-1993-00895,1993-09-14,56.5,소신이쏘
3120000-101-1993-00933,1993-07-07,36.3,아무술집 신촌점
3120000-101-1993-00959,1993-10-23,87.76,이스케이프
3120000-101-1993-01040,1993-05-15,162.62,아마 신촌본점
