음식점ID,인허가일자,소재지면적,음식점명
3200000-101-1999-09257,1999-12-16,50.0,숯불에굽다
3200000-101-1999-09275,1999-12-13,23.59,서서갈비 2
3200000-101-1999-09317,1999-11-26,64.22,일로카페
3200000-101-1999-09341,1999-11-10,36.0,피자와 치킨의 러브레터
3200000-101-1999-09353,1999-11-03,19.15,전주식당
3200000-101-1999-09364,1999-10-26,34.32,막걸리전당
3200000-101-1999-09396,1999-10-20,99.28,봉이전
3200000-101-1999-09450,1999-10-05,23.0,석류호프
3200000-101-1999-09487,1999-09-07,40.0,향미식당
3200000-101-1999-09519,1999-08-30,66.0,미소호프
3200000-101-1999-09520,1999-08-30,61.01,오징어랑전어랑
3200000-101-1999-09551,1999-08-17,494.97,정가
3200000-101-1999-09566,1999-08-11,149.82,퓨전 요리 주점 유객주
3200000-101-1999-09581,1999-08-04,41.41,홍태양
3200000-101-1999-09588,1999-07-28,127.2,속초 오징어 어시장
3200000-101-1999-09641,1999-06-24,63.38,다미옥
3200000-101-1999-09652,1999-06-30,149.88,홍콩반점0410 낙성대역점
3200000-101-1999-09684,1999-06-11,78.47,원양참치
3200000-101-1999-09706,1999-06-01,21.7,신흥 정육식당
3200000-101-1999-09719,1999-05-27,27.88,국내산 생고기
3200000-101-1999-09729,1999-05-14,43.1,응급실국물떡볶이 서울대입구역점
3200000-101-1999-09734,1999-05-18,83.6,한우곰탕
3200000-101-1999-09740,1999-05-20,88.56,경성양꼬치 신림점
3200000-101-1999-09842,1999-03-29,33.0,비비큐치킨 낙성대점
3200000-101-1999-09844,1999-03-29,34.65,비비큐치킨 봉천우성점
3200000-101-1999-09848,1999-03-08,57.98,대가한방오리탕
3200000-101-1999-09855,1999-03-12,43.13,고향집
3200000-101-1999-09861,1999-03-17,24.96,궁중식당
3200000-101-1999-09903,1999-02-06,35.89,동백골 실내포차
3200000-101-1999-09928,1999-01-28,30.8,일심기사식당
3200000-101-1999-09942,1999-01-25,66.74,원조마을
3200000-101-1999-09952,1999-01-14,37.91,서울생고기촌
3200000-101-1999-09957,1999-01-16,20.8,삼촌네2호
3200000-101-1999-10035,1999-12-28,22.57,복희네떡볶이
3200000-101-1999-10038,1999-12-29,44.4,곱창나라
3200000-101-1999-10043,1999-12-29,65.44,공단식당
3200000-101-1999-10768,1999-11-04,30.0,풍년집
3200000-101-2000-00008,2000-01-24,141.62,삼미옥
3200000-101-2000-00225,2000-01-08,62.0,돼지농가
3200000-101-2000-01039,2000-03-16,20.14,젊음의양지
3200000-101-2000-02627,2000-05-27,71.0,만선포차호프
3200000-101-2000-02851,2000-12-05,30.34,정성만두
3200000-101-2000-03708,2000-11-03,63.92,조롱박
3200000-101-2000-04106,2000-06-03,49.86,독도
3200000-101-2000-04439,2000-03-30,89.23,대어회집
3200000-101-2000-05110,2000-04-10,17.16,맥주창고
3200000-101-2000-05553,2000-05-31,92.7,어사출또 신림역점
3200000-101-2000-05895,2000-02-16,71.74,육진정육점식당
3200000-101-2000-06299,2000-10-28,70.54,헤바스킹(HebasKing)
3200000-101-2000-06340,2000-01-15,52.0,청진동해장국 신대방역점
3200000-101-2000-06878,2000-03-14,33.0,오지
3200000-101-2000-07007,2000-04-01,113.22,장수집
3200000-101-2000-07428,2000-01-28,29.25,동해 세꼬시
3200000-101-2000-07579,2000-04-25,52.17,별미집
3200000-101-2000-09410,2000-12-28,33.0,부산오뎅
3200000-101-2000-09517,2000-05-01,29.41,(한식전문)맛집
3200000-101-2000-09525,2000-05-17,30.0,생생조개2호점
3200000-101-2000-09654,2000-06-07,50.51,신림황소곱창
3200000-101-2000-10049,2000-01-03,84.75,동학
3200000-101-2000-10125,2000-02-14,51.33,효승헌
3200000-101-2000-10131,2000-01-28,81.96,교촌치킨 신림3호점
3200000-101-2000-10133,2000-02-17,22.52,김밥나라
3200000-101-2000-10203,2000-03-20,18.25,신림역전
3200000-101-2000-10204,2000-03-20,22.98,왕재곱창
3200000-101-2000-10213,2000-03-27,77.04,BBQ치킨 신림5점
3200000-101-2000-10234,2000-04-06,29.92,논밭골
3200000-101-2000-10243,2000-04-10,17.36,실내포장마차
3200000-101-2000-10246,2000-04-10,39.97,충남식당
3200000-101-2000-10250,2000-04-11,50.0,써니 냉삼
3200000-101-2000-10257,2000-03-21,13.0,다마시따
3200000-101-2000-10262,2000-03-07,15.6,부자칼국수
3200000-101-2000-10271,2000-04-14,22.32,희망
3200000-101-2000-10289,2000-04-06,56.92,김밥천국
3200000-101-2000-10306,2000-04-20,54.95,소양강민물장어
3200000-101-2000-10310,2000-05-18,72.16,명가쭈꾸미
3200000-101-2000-10329,2000-05-10,27.95,어부사시가
3200000-101-2000-10336,2000-04-25,33.66,BBQ치킨
3200000-101-2000-10339,2000-05-22,80.64,짝 커피&호프
3200000-101-2000-10349,2000-06-07,33.0,자금성
3200000-101-2000-10379,2000-06-15,75.69,종손집
3200000-101-2000-10407,2000-06-22,29.75,소문난쌈밥
3200000-101-2000-10410,2000-07-04,25.41,토마토
3200000-101-2000-10423,2000-07-14,56.52,밀향기
3200000-101-2000-10453,2000-07-28,79.4,춘천 날으는닭갈비
3200000-101-2000-10469,2000-08-08,19.0,이레김밥
