음식점ID,인허가일자,소재지면적,음식점명
3240000-101-1996-06948,1996-08-07,25.92,명일곱창
3240000-101-1996-07022,1996-05-10,16.5,명월식당
3240000-101-1996-07070,1996-04-01,24.59,할머니사철탕
3240000-101-1996-07133,1996-02-01,55.56,풍년비빔국수
3240000-101-1996-11213,1996-06-12,239.54,함경면옥
3240000-101-1996-11303,1996-10-23,80.75,마포돼지농장
3240000-101-1997-01010,1997-12-08,22.59,소문난곱창집
3240000-101-1997-01026,1997-12-20,30.86,이경태누렁소국밥집
3240000-101-1997-01052,1997-11-05,59.89,천호통큰아구나라
3240000-101-1997-01072,1997-10-01,47.54,금호식당
3240000-101-1997-01085,1997-10-30,132.0,개삼터 오리전문점
3240000-101-1997-01087,1997-10-31,31.0,시골밥상
3240000-101-1997-01095,1997-08-27,42.71,불향기
3240000-101-1997-01096,1997-08-28,24.75,소문난순대곱창
3240000-101-1997-01101,1997-09-10,89.13,화진포막국수
3240000-101-1997-01122,1997-07-14,72.68,단골숯불갈비
3240000-101-1997-01142,1997-06-10,118.86,대관령 두부마을
3240000-101-1997-01149,1997-06-25,46.79,명일오겹살
3240000-101-1997-01151,1997-04-25,64.8,대방양곱창구이
3240000-101-1997-01172,1997-03-21,33.58,홍콩
3240000-101-1997-01185,1997-04-10,82.5,낙소당 길동점
3240000-101-1997-01206,1997-03-04,36.32,정자네식당
3240000-101-1997-01213,1997-03-20,105.62,강동숯불
3240000-101-1997-05772,1997-04-30,14.31,둥지호프
3240000-101-1997-06457,1997-11-21,41.71,시골포장마차
3240000-101-1997-06458,1997-11-24,30.0,씨네플랜
3240000-101-1997-06470,1997-11-04,30.42,마루
3240000-101-1997-06489,1997-11-15,48.4,송가네
3240000-101-1997-06492,1997-12-05,119.74,캘리포니아
3240000-101-1997-06503,1997-10-20,26.24,케이컴퍼니
3240000-101-1997-06540,1997-08-27,85.2,라화쿵부 길동점
3240000-101-1997-06587,1997-08-07,62.7,통도야지
3240000-101-1997-06595,1997-07-05,38.6,삼순이포차
3240000-101-1997-06627,1997-06-27,26.82,또래오래
3240000-101-1997-06645,1997-06-09,7.9,미니집
3240000-101-1997-06653,1997-06-16,58.84,1950.s
3240000-101-1997-06654,1997-06-16,204.65,아지트 7080
3240000-101-1997-06660,1997-05-15,33.95,짝태&노가리
3240000-101-1997-06674,1997-06-02,108.81,부부만두양념삼겹
3240000-101-1997-06688,1997-04-25,106.84,김가네김밥
3240000-101-1997-06710,1997-04-11,28.2,페리카나
3240000-101-1997-06740,1997-01-23,88.41,성내족발
3240000-101-1997-06743,1997-01-30,15.26,프라자출장부페
3240000-101-1997-09896,1997-06-19,13.47,방울이팥칼국수
3240000-101-1997-10945,1997-12-10,131.92,수
3240000-101-1997-11302,1997-02-21,53.81,육회한참치
3240000-101-1998-00477,1998-07-18,97.02,송원
3240000-101-1998-00820,1998-11-28,160.33,대박집
3240000-101-1998-00821,1998-11-28,62.98,메이민
3240000-101-1998-00832,1998-10-26,72.54,정통춘천닭갈비
3240000-101-1998-00843,1998-11-12,84.94,장안면옥
3240000-101-1998-00857,1998-09-22,49.5,소원이네 조개불고기 앤 조개전골
3240000-101-1998-00885,1998-08-21,24.8,청사초롱
3240000-101-1998-00910,1998-05-28,31.87,김가네김밥
3240000-101-1998-00966,1998-04-18,1504.4,더 파크뷰
3240000-101-1998-05636,1998-12-07,30.45,가인호프
3240000-101-1998-05663,1998-11-02,62.15,착한집순대국
3240000-101-1998-05684,1998-09-16,105.66,아우네 쭈꾸미 꼼장어
3240000-101-1998-05702,1998-12-26,56.7,호르몬치치 천호점
3240000-101-1998-05724,1998-05-13,95.25,짠커피호프
3240000-101-1998-05977,1998-12-18,21.0,뽕스언니
3240000-101-1998-05990,1998-11-26,60.97,바지락칼국수
3240000-101-1998-06035,1998-10-27,45.27,유미마라탕
3240000-101-1998-06060,1998-10-16,30.0,페리카나
3240000-101-1998-06081,1998-09-12,77.85,생고기 숯불구이
3240000-101-1998-06085,1998-09-14,105.62,구민커피호프
3240000-101-1998-06099,1998-09-18,72.68,동촌
3240000-101-1998-06103,1998-08-27,37.23,김밥천국
3240000-101-1998-06114,1998-09-05,92.4,송가네 오리주물럭
3240000-101-1998-06137,1998-08-22,21.85,천호곱창
3240000-101-1998-06292,1998-05-11,27.0,행복한밥상
3240000-101-1998-06298,1998-05-26,23.1,최가네순대
3240000-101-1998-06307,1998-04-23,26.04,봉주아나(BonjourAna)
3240000-101-1998-06312,1998-04-25,63.11,이디야(고덕점)
3240000-101-1998-06315,1998-04-27,25.84,뻘숯불갈비 곱창전골
3240000-101-1998-06326,1998-12-18,101.62,오가도숯불바베큐치킨
3240000-101-1998-06347,1998-03-20,26.4,상록분식
3240000-101-1998-06389,1998-01-24,88.74,고향집손칼국수
3240000-101-1998-09839,1998-09-17,91.62,새벽감자탕
3240000-101-1998-09841,1998-08-05,80.24,뚝배기손칼국수
3240000-101-1998-09867,1998-01-16,90.48,민속촌
3240000-101-1998-09869,1998-03-04,51.2,천호수산
3240000-101-1998-10472,1998-12-22,33.0,누나식당
3240000-101-1998-10649,1998-08-22,66.0,네오피자
3240000-101-1998-11214,1998-10-09,129.9,날로먹는수산시장
3240000-101-1998-11332,1998-02-26,99.24,김수환식당((구)서울육개장 짚불고기)
