음식점ID,인허가일자,소재지면적,음식점명
3130000-101-1995-06735,1995-12-08,15.77,마포골뱅이
3130000-101-1995-07183,1995-08-22,84.76,더드림망원점
3130000-101-1995-07442,1995-02-21,76.34,바 코멘터리
3130000-101-1995-07745,1995-10-18,55.88,옌타이
3130000-101-1995-07764,1995-12-02,87.36,토종골
3130000-101-1995-07767,1995-05-23,118.03,부엉이산장 상암점
3130000-101-1995-07822,1995-05-26,29.09,내담골목집
3130000-101-1995-08230,1995-11-29,36.36,공원기사식당
3130000-101-1996-00416,1996-01-12,74.52,서란집
3130000-101-1996-00422,1996-06-25,133.26,옹기
3130000-101-1996-00423,1996-07-04,55.91,소리개
3130000-101-1996-00425,1996-07-26,20.84,원조마포껍데기집
3130000-101-1996-00536,1996-03-22,28.91,나르시(Narci)
3130000-101-1996-00808,1996-07-03,205.57,마포원조주물럭
3130000-101-1996-00809,1996-07-05,94.86,풍천장어
3130000-101-1996-00811,1996-07-15,59.63,우림집
3130000-101-1996-00962,1996-10-21,60.61,아소정
3130000-101-1996-01188,1996-04-15,86.23,국보
3130000-101-1996-01189,1996-06-11,36.0,황금삼겹살쭈꾸미
3130000-101-1996-01481,1996-05-29,56.0,왕령관네 탕후루
3130000-101-1996-01498,1996-10-18,83.9,광동포차
3130000-101-1996-01620,1996-12-06,69.69,락희돈
3130000-101-1996-01847,1996-06-19,28.67,유미식당
3130000-101-1996-01983,1996-11-04,41.18,향미
3130000-101-1996-02069,1996-10-18,46.0,명동왕돈까스
3130000-101-1996-02764,1996-01-23,155.05,째즈
3130000-101-1996-03160,1996-03-28,51.69,육쌈냉면
3130000-101-1996-03174,1996-11-01,55.22,블로트커피
3130000-101-1996-03219,1996-12-06,49.28,캐롤킹
3130000-101-1996-03873,1996-11-20,66.0,전주이맛콩나물국밥
3130000-101-1996-04030,1996-07-18,58.95,어썸(AWESOME)
3130000-101-1996-04431,1996-10-14,24.43,옛날 손 칼국수
3130000-101-1996-04500,1996-03-04,39.06,또바기치킨
3130000-101-1996-04673,1996-09-18,92.78,홍대점 홍콩반점
3130000-101-1996-04674,1996-09-20,40.75,랭귀지 펍(Language Pub)
3130000-101-1996-04676,1996-09-20,40.0,오뎅포차정
3130000-101-1996-04693,1996-12-04,54.8,디저트39
3130000-101-1996-04871,1996-04-08,89.1,순이네포차
3130000-101-1996-04874,1996-04-24,57.48,마포곱창타운
3130000-101-1996-04882,1996-08-09,140.02,새벽
