음식점ID,인허가일자,소재지면적,음식점명
3190000-101-1999-07154,1999-04-28,39.6,정식당
3190000-101-1999-07155,1999-04-28,63.69,일심텐동 중앙대점
3190000-101-1999-07160,1999-04-29,84.1,두레박
3190000-101-1999-07161,1999-05-01,496.0,서평면옥
3190000-101-1999-07172,1999-05-08,38.5,원조소금구이
3190000-101-1999-07179,1999-05-13,86.45,계단집
3190000-101-1999-07195,1999-05-21,9.2,한강 손 칼국수
3190000-101-1999-07202,1999-10-18,44.84,빽다방노량진학원점
3190000-101-1999-07209,1999-10-26,31.79,끝판왕
3190000-101-1999-07217,1999-06-04,105.14,청가맛
3190000-101-1999-07223,1999-06-08,29.22,공지안
3190000-101-1999-07243,1999-06-18,74.48,상도 코다리 와 낙지
3190000-101-1999-07250,1999-06-22,34.01,하누가
3190000-101-1999-07261,1999-07-02,127.0,홍콩반점0410보라매공원점
3190000-101-1999-07274,1999-07-10,64.02,퍼플 치우점(이수)
3190000-101-1999-07282,1999-07-20,47.25,신가네
3190000-101-1999-07291,1999-07-23,34.86,명동치킨
3190000-101-1999-07293,1999-07-24,85.88,피맥하우스(상도점)
3190000-101-1999-07304,1999-08-09,82.93,한국피자헛보라매점
3190000-101-1999-07307,1999-08-11,63.54,응답하라1988
3190000-101-1999-07326,1999-08-24,182.72,가야성
3190000-101-1999-07330,1999-08-31,27.95,광주집 순대국
3190000-101-1999-07351,1999-09-10,36.3,전주식당
3190000-101-1999-07356,1999-09-14,48.94,토리아에즈 이수역점
3190000-101-1999-07365,1999-09-20,29.24,엄마의 손맛
3190000-101-1999-07380,1999-10-01,56.99,늘한결
3190000-101-1999-07389,1999-10-11,34.0,옛집
3190000-101-1999-07391,1999-10-11,114.3,마라탕전문점
3190000-101-1999-07393,1999-10-12,60.99,고반식당 이수역점
3190000-101-1999-07406,1999-10-18,20.8,불백쌈밥
