음식점ID,인허가일자,소재지면적,음식점명
3160000-101-2018-00201,2018-07-26,45.19,바르다김선생 구로구청점
3160000-101-2018-00203,2018-07-31,18.0,주소매 철판구이
3160000-101-2018-00205,2018-08-01,28.43,코로돈 구로디지털단지점
3160000-101-2018-00206,2018-08-02,27.72,이모네
3160000-101-2018-00207,2018-08-02,29.0,미술
3160000-101-2018-00210,2018-08-09,111.09,호텔 컬리넌구로 레스토랑
3160000-101-2018-00212,2018-08-10,119.0,명태천국명태조림감자탕
3160000-101-2018-00213,2018-08-10,23.0,목포집
3160000-101-2018-00215,2018-08-10,23.0,안주공간
3160000-101-2018-00216,2018-08-10,104.52,맘스터치 신도림점
3160000-101-2018-00219,2018-08-13,47.65,가마산푸드
3160000-101-2018-00222,2018-08-14,25.79,왕푸징마라탕
3160000-101-2018-00225,2018-08-14,77.44,얌얌플레이트
3160000-101-2018-00227,2018-08-16,26.0,우리한우
3160000-101-2018-00232,2018-08-22,28.87,야꼬닭(야식을 꼬시는 닭)
3160000-101-2018-00238,2018-08-27,114.77,밀리
3160000-101-2018-00239,2018-08-28,60.81,장호왕곱창
3160000-101-2018-00241,2018-08-28,34.9,마부마라탕
3160000-101-2018-00243,2018-08-31,72.57,명태본가
3160000-101-2018-00244,2018-09-03,38.0,기분좋아구찜
3160000-101-2018-00251,2018-09-06,49.28,몽글
3160000-101-2018-00253,2018-09-07,36.26,운천호프
3160000-101-2018-00254,2018-09-07,133.94,어부만복 가리봉점
3160000-101-2018-00255,2018-09-07,264.0,소담한식뷔페
3160000-101-2018-00256,2018-09-07,88.4,마차이 짬뽕
3160000-101-2018-00263,2018-09-11,48.5,모락모락칼국수
3160000-101-2018-00266,2018-09-12,130.86,신마장훠궈
3160000-101-2018-00277,2018-09-17,23.52,생고기집
3160000-101-2018-00279,2018-09-18,62.7,설빙 구로고척점
3160000-101-2018-00280,2018-09-18,59.0,핏짜피자
3160000-101-2018-00281,2018-09-19,37.28,바르다 김선생 신도림포스빌점
3160000-101-2018-00297,2018-10-02,93.0,공양
3160000-101-2018-00298,2018-10-04,23.4,밥집입니다
3160000-101-2018-00305,2018-10-12,50.41,유정포차
3160000-101-2018-00308,2018-10-15,80.0,맘스터치(구로디지털단지역)
3160000-101-2018-00309,2018-10-16,103.0,스쿨푸드구로딜리버리점
3160000-101-2018-00310,2018-10-17,20.0,정미헌
3160000-101-2018-00311,2018-10-17,29.75,랑호프
3160000-101-2018-00316,2018-10-18,64.0,복이곱창 본점
3160000-101-2018-00317,2018-10-19,123.42,명륜진사갈비 고척점
3160000-101-2018-00323,2018-10-26,34.88,경카페
3160000-101-2018-00326,2018-10-31,55.87,화덕만두
3160000-101-2018-00328,2018-11-01,25.1,비에치씨
3160000-101-2018-00330,2018-11-01,26.0,우리통닭
3160000-101-2018-00332,2018-11-02,26.0,현이분식
3160000-101-2018-00335,2018-11-06,39.6,포이스트
3160000-101-2018-00338,2018-11-12,40.0,거창족발
3160000-101-2018-00339,2018-11-12,39.75,철판의 정석
3160000-101-2018-00340,2018-11-14,19.89,헤비스테이크 구로디지털점
3160000-101-2018-00342,2018-11-16,61.72,생활맥주 오류점
3160000-101-2018-00344,2018-11-16,21.69,부산장도리어묵철판볶음밥
3160000-101-2018-00346,2018-11-19,122.0,이가네낙지마당
3160000-101-2018-00347,2018-11-20,26.0,만춘집순대국
3160000-101-2018-00348,2018-11-20,134.02,오늘찬
3160000-101-2018-00350,2018-11-23,40.73,이자카야 연
3160000-101-2018-00358,2018-11-29,10.0,고향집
3160000-101-2018-00360,2018-11-30,59.86,홍원도양꼬치
3160000-101-2018-00364,2018-12-07,40.0,고향초두부
3160000-101-2018-00371,2018-12-14,29.2,탐나는 돼지
3160000-101-2018-00372,2018-12-14,52.69,코스모 양꼬치
3160000-101-2018-00378,2018-12-31,152.12,조선화로집 구로디지털점
3160000-101-2018-00379,2018-11-23,145.7,바보식당
3160000-101-2018-00380,2018-11-07,29.7,체크인
3160000-101-2018-00381,2018-04-06,113.88,대박회 동명
3160000-101-2018-00382,2018-11-12,49.36,베스트
3160000-101-2018-00383,2018-02-20,14.11,한길왕족발
3160000-101-2019-00003,2019-01-03,93.0,힙스터(hipster)
3160000-101-2019-00004,2019-01-04,26.4,통통김밥
3160000-101-2019-00005,2019-01-04,38.25,진 스시
3160000-101-2019-00006,2019-01-07,26.0,인타코
3160000-101-2019-00009,2019-01-08,85.8,개봉동 장어
3160000-101-2019-00010,2019-01-08,50.0,와싸이향향튀김꼬치
3160000-101-2019-00012,2019-01-11,33.0,미스터보쌈
3160000-101-2019-00013,2019-01-15,49.69,나리호프
3160000-101-2019-00015,2019-01-16,67.2,삼정각
3160000-101-2019-00016,2019-01-18,48.96,셋째딸호프
3160000-101-2019-00017,2019-01-21,48.75,유쓰부
3160000-101-2019-00021,2019-01-25,108.07,용산옥
3160000-101-2019-00023,2019-01-28,39.76,치킨마루 남구로점
3160000-101-2019-00025,2019-01-28,25.0,모눈
3160000-101-2019-00034,2019-02-08,49.8,중화연구소
3160000-101-2019-00037,2019-02-11,130.35,시그니처
3160000-101-2019-00039,2019-02-14,26.0,푸줏간 고기도시락
