음식점ID,인허가일자,소재지면적,음식점명
3180000-101-1986-11554,1986-11-04,78.78,여수해물낙지
3180000-101-1987-04872,1987-09-03,67.28,장수삼계탕
3180000-101-1987-04969,1987-07-10,26.8,실비식당
3180000-101-1987-06337,1987-04-25,82.89,역전할머니맥주영등포점
3180000-101-1987-06928,1987-05-15,134.15,부엉이키친
3180000-101-1987-07491,1987-04-13,62.62,털보 스테이크
3180000-101-1987-07495,1987-08-31,136.67,한류관
3180000-101-1987-07536,1987-03-28,70.3,전진
3180000-101-1987-07895,1987-11-02,60.05,파파짬뽕
3180000-101-1987-07904,1987-07-14,495.3,싱카이 여의도
3180000-101-1987-07996,1987-04-15,385.09,가양
3180000-101-1987-09308,1987-12-11,21.2,수복집
3180000-101-1987-09429,1987-07-10,16.93,희식당
3180000-101-1987-09855,1987-08-07,28.39,빡빡이양꼬치6호점
3180000-101-1987-10357,1987-03-31,158.23,용용선생 영등포점
3180000-101-1987-10365,1987-05-25,32.33,군산아구
3180000-101-1987-10404,1987-09-22,109.16,신의주찹쌀순대
3180000-101-1987-10907,1987-01-06,44.1,포천이동숯불갈비
3180000-101-1987-10914,1987-06-12,124.95,삼원정
3180000-101-1987-11018,1987-09-17,75.92,수석
3180000-101-1987-11123,1987-06-26,76.36,고돈집
3180000-101-1987-11175,1987-02-24,115.8,참복집
3180000-101-1987-11208,1987-03-24,154.85,여일정
3180000-101-1987-11487,1987-03-13,138.68,킹크랩대게한상
3180000-101-1987-11493,1987-06-04,67.17,성하
3180000-101-1987-11533,1987-05-20,44.16,대도식당
3180000-101-1987-13221,1987-02-13,140.65,홍콩
3180000-101-1988-03946,1988-01-08,93.93,굿후랜드
3180000-101-1988-04647,1988-01-22,36.19,찹쌀순대집
3180000-101-1988-05148,1988-06-28,64.53,신토포차
3180000-101-1988-05282,1988-11-15,140.96,대보름
3180000-101-1988-05517,1988-06-21,21.42,사골칼국수
3180000-101-1988-05539,1988-12-06,53.69,구청 광안리
3180000-101-1988-05865,1988-12-03,36.5,어 구이
3180000-101-1988-06121,1988-12-06,28.11,페리카나영등포점
3180000-101-1988-06340,1988-12-05,617.56,키사라 여의도점
3180000-101-1988-06825,1988-05-11,12.0,미랑
3180000-101-1988-07397,1988-12-10,31.5,파낙스삼계탕
3180000-101-1988-07537,1988-04-06,77.88,섬마을식당
3180000-101-1988-07744,1988-08-13,137.94,펀비어킹
3180000-101-1988-07843,1988-10-28,57.75,대교반점
3180000-101-1988-07968,1988-12-09,534.87,외백
3180000-101-1988-09976,1988-11-28,63.9,명가칼국수
3180000-101-1988-09988,1988-12-23,36.12,산골제이막창
3180000-101-1988-10035,1988-08-12,25.5,63치킨
3180000-101-1988-10076,1988-01-19,25.6,매일낙지
3180000-101-1988-10377,1988-12-30,22.95,고흥민물매운탕
3180000-101-1988-10400,1988-07-08,89.25,이고집쭈꾸미(영등포점)
