음식점ID,인허가일자,소재지면적,음식점명
3220000-101-1991-21522,1991-07-01,167.58,옛날농장
3220000-101-1992-00410,1992-02-24,82.36,청숫골
3220000-101-1992-05591,1992-11-18,49.06,정가네부엌
3220000-101-1992-05634,1992-02-01,22.75,장독묵은지
3220000-101-1992-05986,1992-12-21,28.42,하루방
3220000-101-1992-06109,1992-12-01,74.1,잉카바베큐
3220000-101-1992-06150,1992-06-01,84.36,만리향
3220000-101-1992-06167,1992-04-30,22.44,옛고을장원김밥
3220000-101-1992-06324,1992-04-29,47.04,청춘어부
3220000-101-1992-06474,1992-03-23,33.0,페리카나치킨
3220000-101-1992-06587,1992-03-01,44.4,청년다방 압구정점
3220000-101-1992-06850,1992-11-26,30.02,소풍나온산오징어
3220000-101-1992-06851,1992-01-20,36.55,정군비어(가로수길점)
3220000-101-1992-06903,1992-06-18,52.8,이모네손칼국수
3220000-101-1992-06951,1992-11-25,69.71,교동전선생 학동점
3220000-101-1992-07497,1992-12-30,192.4,사조참치삼성점
3220000-101-1992-07510,1992-08-30,84.88,별난횟집
3220000-101-1992-07524,1992-04-06,320.66,군산회집
3220000-101-1992-07576,1992-05-01,280.91,동천홍 역삼점
3220000-101-1992-07875,1992-05-30,99.6,개수리 막국수
3220000-101-1992-08549,1992-12-11,127.19,캐딜락
3220000-101-1992-10129,1992-09-19,36.55,무지개
3220000-101-1992-10307,1992-04-16,48.32,듬북담북 선릉2호
3220000-101-1992-10314,1992-11-04,69.03,미향
3220000-101-1992-10496,1992-02-12,40.52,피카소
3220000-101-1992-10711,1992-06-02,116.22,수
3220000-101-1992-11374,1992-05-30,76.49,로비
3220000-101-1992-11826,1992-02-10,28.8,알렉스네스트
3220000-101-1992-12057,1992-11-19,47.9,쏭
3220000-101-1992-12856,1992-03-19,28.56,해중천
3220000-101-1992-12858,1992-04-10,166.75,더차이홍
3220000-101-1992-12883,1992-12-10,509.0,루안
3220000-101-1992-12941,1992-10-05,73.92,맛고을
3220000-101-1992-12984,1992-11-10,72.9,주식회사 따스한에프앤비(압구정곱창)
3220000-101-1992-12995,1992-10-27,138.84,수차이나
3220000-101-1992-13031,1992-08-07,118.44,첸
3220000-101-1992-13040,1992-09-29,80.64,자금성
3220000-101-1992-13041,1992-08-01,162.4,미래향
3220000-101-1992-13043,1992-10-26,112.2,북경
3220000-101-1992-13048,1992-08-01,109.78,금홍짬뽕
3220000-101-1992-13077,1992-10-07,130.42,다래원
3220000-101-1992-13104,1992-12-14,87.27,카츠공방 신사역점
3220000-101-1992-15072,1992-05-27,70.0,함흥면옥
3220000-101-1992-15150,1992-04-10,105.99,구봉산 돼지 갈비
3220000-101-1992-15152,1992-04-05,22.2,다복콩비지
3220000-101-1992-15299,1992-08-20,259.45,옛날농장
3220000-101-1992-15423,1992-04-16,98.04,청석골
3220000-101-1992-15427,1992-06-01,60.59,치어스
3220000-101-1992-15428,1992-05-30,280.28,남산옥
3220000-101-1992-15670,1992-08-12,55.25,본가식당
3220000-101-1992-15692,1992-03-07,69.41,고향집
3220000-101-1992-15700,1992-04-06,441.76,울돌목가는길
3220000-101-1992-15702,1992-01-17,84.63,들녁
3220000-101-1992-15936,1992-11-12,66.37,냉철한삼겹 일원점
3220000-101-1992-15968,1992-09-30,63.13,개성칡냉면
3220000-101-1992-15981,1992-10-14,330.1,평양면옥
3220000-101-1992-16036,1992-10-22,148.22,맛고을
3220000-101-1992-16043,1992-11-10,82.59,청담동순도리 강남역점
3220000-101-1992-16084,1992-05-29,127.58,취원
3220000-101-1992-16117,1992-03-12,59.4,명인만두
3220000-101-1992-16507,1992-04-06,75.31,본초강목
3220000-101-1992-16509,1992-05-18,153.46,박대감내
3220000-101-1992-16679,1992-06-19,52.08,나향반점
3220000-101-1992-16999,1992-03-01,53.65,경동관 나주곰탕나주전 논현점
3220000-101-1992-17000,1992-04-07,44.0,정운
3220000-101-1992-17584,1992-08-11,811.44,강강술래 역삼점
3220000-101-1992-17620,1992-10-09,29.75,김가네
3220000-101-1992-17781,1992-03-31,48.25,장금수부대찌개
3220000-101-1992-17788,1992-03-06,62.01,울엄마추어탕
3220000-101-1992-17839,1992-06-01,101.51,성공시대
3220000-101-1992-17845,1992-05-27,117.7,원당뼈다귀감자탕
3220000-101-1992-17857,1992-06-04,125.4,순수한우
3220000-101-1992-17879,1992-03-07,84.27,풍원
3220000-101-1992-17962,1992-09-01,53.28,함지곱창
3220000-101-1992-17980,1992-05-26,56.96,서울식당
3220000-101-1992-17984,1992-10-29,83.2,만나식당
3220000-101-1992-18070,1992-05-13,99.44,찌개마을시골촌
3220000-101-1992-20440,1992-01-06,360.48,나무(대치점)
3220000-101-1992-22179,1992-11-19,90.48,신천생태전문점
3220000-101-1993-00144,1993-12-24,39.98,신사쭈꾸미
3220000-101-1993-00158,1993-12-27,6.4,박사왕족발
3220000-101-1993-00163,1993-12-27,111.42,둘둘치킨
3220000-101-1993-00193,1993-12-16,81.32,청기와
3220000-101-1993-00216,1993-12-13,203.09,모우정
3220000-101-1993-00239,1993-11-25,319.3,사리원
3220000-101-1993-00254,1993-11-30,276.75,산봉면옥
3220000-101-1993-00263,1993-11-22,91.35,유정식당
3220000-101-1993-00312,1993-11-09,20.59,미도리식당
3220000-101-1993-00342,1993-10-27,84.99,햇무리
3220000-101-1993-00351,1993-10-30,61.72,돈카라
3220000-101-1993-00354,1993-10-16,372.0,본가설렁탕
3220000-101-1993-00356,1993-10-18,66.65,새돌집
3220000-101-1993-00360,1993-10-20,74.72,동막촌
3220000-101-1993-00381,1993-10-14,124.62,노들강
3220000-101-1993-00396,1993-10-07,103.2,도래집
3220000-101-1993-00401,1993-10-08,144.48,맛찬들왕소금구이 삼성점
3220000-101-1993-00415,1993-09-23,26.24,그곳에가면
3220000-101-1993-00431,1993-09-15,16.32,정육식당
3220000-101-1993-00432,1993-09-16,114.59,설매네
3220000-101-1993-00440,1993-09-04,63.76,고향집
3220000-101-1993-00449,1993-09-10,100.91,서울하노이
3220000-101-1993-00460,1993-09-01,20.0,형제족발보쌈
3220000-101-1993-00473,1993-08-21,22.4,서울식당
3220000-101-1993-00479,1993-08-26,217.57,더 차이나
3220000-101-1993-00488,1993-08-11,113.91,개성풍천장어
3220000-101-1993-00528,1993-07-30,24.79,일번지식당
