음식점ID,인허가일자,소재지면적,음식점명
3010000-101-1994-09135,1994-10-18,53.5,블리스 가든
3010000-101-1994-09167,1994-09-03,27.85,어심
3010000-101-1994-09168,1994-09-03,43.3,진도집
3010000-101-1994-09170,1994-09-08,82.0,하얀집
3010000-101-1994-09204,1994-08-10,12.87,재구네 닭발
3010000-101-1994-09207,1994-07-30,96.6,제주성고기마루
3010000-101-1994-09215,1994-07-29,34.22,낙지센타
3010000-101-1994-09226,1994-07-22,35.13,남대문 숯불갈비
3010000-101-1994-09236,1994-07-30,165.02,강산복집
3010000-101-1994-09320,1994-07-15,88.93,산정
3010000-101-1994-09344,1994-07-14,93.77,한국관
