음식점ID,인허가일자,소재지면적,음식점명
3210000-101-1993-05737,1993-11-13,127.25,시골 야채된장
3210000-101-1993-05787,1993-11-01,134.37,미친양꼬치 양재직영점
3210000-101-1993-05829,1993-10-20,89.92,주토피아 서울(Jootopia Seoul)
3210000-101-1993-05914,1993-09-12,224.48,장꼬방김치찌개전문
3210000-101-1993-05919,1993-08-28,19.0,백만불식당
3210000-101-1993-05952,1993-08-27,72.15,최고집칼국수
3210000-101-1993-05961,1993-08-17,125.21,참숯 고깃골
3210000-101-1993-05969,1993-08-21,97.5,백암푸드
3210000-101-1993-05984,1993-08-10,74.52,천운양꼬치
3210000-101-1993-06040,1993-07-14,36.58,병천순대 왕족발
3210000-101-1993-07460,1993-01-08,22.32,삼시세끼
3210000-101-1993-08120,1993-07-02,35.0,갈쿠리와소쿠리
3210000-101-1993-08209,1993-05-20,51.0,까이몽
3210000-101-1993-08337,1994-03-23,89.2,투다리
3210000-101-1993-08458,1993-11-29,37.5,시골밥상
3210000-101-1993-08464,1993-12-01,21.08,민속분식
3210000-101-1993-08468,1993-12-13,21.45,국수잔치
3210000-101-1993-08473,1993-11-12,21.12,미락분식
3210000-101-1993-08515,1993-10-27,15.55,센타코
3210000-101-1993-08547,1993-09-18,30.3,해월분식
3210000-101-1993-08562,1993-09-02,38.11,제일 바베큐치킨
3210000-101-1993-08582,1993-08-23,37.8,처갓집양념치킨 잠원점
3210000-101-1993-08584,1993-08-25,164.9,청맥호프
3210000-101-1993-08590,1993-08-27,59.4,오월분식
3210000-101-1993-08598,1993-08-02,99.0,서울쭈꾸미
3210000-101-1993-09036,1993-01-07,54.5,원양식당
3210000-101-1993-09150,1993-12-30,56.55,전주콩나물국밥
3210000-101-1993-09167,1993-11-15,161.58,영변
3210000-101-1993-09396,1993-06-12,53.0,허수아비
3210000-101-1993-10995,1993-05-02,89.1,1984 혜화시장
3210000-101-1993-11009,1993-03-05,26.73,오카츠
3210000-101-1993-12174,1993-12-18,107.2,방배반점
3210000-101-1993-12193,1993-11-25,131.04,김대감봉평메밀촌
3210000-101-1993-12307,1993-11-06,186.3,지구상사 강남점
3210000-101-1993-12805,1991-07-12,161.4,쏭쏭루
3210000-101-1993-12812,1993-12-20,123.48,용봉
3210000-101-1993-12814,1993-12-24,118.8,소윤화
3210000-101-1993-13968,1992-12-16,90.0,옥된장(양재시민의숲점)
3210000-101-1993-13972,1993-05-14,127.34,딕 훼밀리
3210000-101-1993-13973,1993-12-30,79.54,대박
3210000-101-1993-13974,1993-12-14,85.4,삼척포구
3210000-101-1993-13976,1993-11-01,95.0,맛기행 사계절
3210000-101-1994-02913,1994-12-26,509.48,시골보쌈&감자옹심이
3210000-101-1994-02919,1994-12-27,51.2,치킨뱅이
3210000-101-1994-02920,1994-12-27,155.0,곤드레집
3210000-101-1994-02927,1994-12-13,127.39,양재민물매운탕
3210000-101-1994-02960,1994-11-24,60.0,청빈
3210000-101-1994-02972,1994-12-01,1414.5,누리시아
3210000-101-1994-03006,1994-11-11,48.88,북경 반점
3210000-101-1994-03008,1994-11-01,26.08,병천 순대
3210000-101-1994-03015,1994-11-04,74.13,궁
3210000-101-1994-03030,1994-10-24,26.31,일미한식분식
3210000-101-1994-03039,1994-10-28,252.28,애마오리(서초청계산점)
3210000-101-1994-03053,1994-10-22,86.4,한지박
3210000-101-1994-03106,1994-10-07,105.25,고향촌
3210000-101-1994-03118,1994-09-24,27.01,은혜 순대국
3210000-101-1994-03178,1994-08-23,44.64,만미정
3210000-101-1994-03197,1994-08-06,53.8,화훼분식
3210000-101-1994-03576,1994-07-04,106.0,맷돌로만청계산점
3210000-101-1994-03592,1994-07-13,71.12,원터
3210000-101-1994-04107,1994-06-25,64.4,아이언쉐프
3210000-101-1994-04747,1994-06-13,99.1,진곱 포차
3210000-101-1994-04770,1994-06-08,98.04,사랑방참숯갈비
3210000-101-1994-04837,1994-05-28,22.4,서초동연가
3210000-101-1994-05030,1994-04-30,31.92,한솥도시락
3210000-101-1994-05094,1994-04-26,144.0,서초버드나무집
3210000-101-1994-05174,1994-04-16,64.83,양재 돈까스
3210000-101-1994-05228,1994-04-06,111.6,한양왕족발
3210000-101-1994-05271,1994-03-23,37.56,마산뚱보할매아구찜
3210000-101-1994-05324,1994-03-15,68.31,교촌치킨 잠원1호점
3210000-101-1994-05336,1994-03-10,49.5,느티나무봉덕이네
3210000-101-1994-05348,1994-03-12,40.43,김밥천국
3210000-101-1994-05363,1994-03-07,141.26,대나무골
3210000-101-1994-05400,1994-02-21,158.18,정가네 우대갈비
3210000-101-1994-05414,1994-02-18,53.9,남 오토코 양재AT점
3210000-101-1994-05473,1994-01-15,126.27,원당
3210000-101-1994-05488,1994-01-18,50.71,백제식당
3210000-101-1994-07330,1994-12-26,160.74,명동칼국수
3210000-101-1994-07350,1994-11-24,14.4,잠원김밥
3210000-101-1994-07389,1994-10-25,63.94,(주)차이들
3210000-101-1994-07462,1994-09-07,112.23,어바웃 샤브 교대역점
3210000-101-1994-07508,1994-07-08,33.0,해남김밥
3210000-101-1994-08216,1994-05-19,21.43,명동얼큰수제비
3210000-101-1994-08321,1994-04-02,23.1,보미분식
3210000-101-1994-08330,1994-04-09,42.26,우주식당
3210000-101-1994-08331,1994-04-12,200.88,푸주옥
3210000-101-1994-08335,1994-03-22,208.62,미각
3210000-101-1994-08436,1994-01-11,68.67,신선한형제들
3210000-101-1994-08836,1994-11-19,61.88,저스트 블랙(Just Black)
3210000-101-1994-08842,1994-12-05,36.99,온돌집
3210000-101-1994-08845,1994-12-15,70.27,한우정
3210000-101-1994-08887,1994-08-04,212.97,카나디안랍스트
3210000-101-1994-08888,1994-08-02,75.23,주희 생태탕
3210000-101-1994-08995,1994-06-25,106.56,Asiana Live(아시아나 라이브)
3210000-101-1994-09093,1994-04-21,148.79,듬북담북(뱅뱅점)
3210000-101-1994-09115,1994-04-07,66.0,성심식당
3210000-101-1994-09133,1994-03-02,114.54,동신참치양재직영점
3210000-101-1994-10388,1994-11-30,44.28,허수아비돈까스
3210000-101-1994-10459,1994-11-02,169.22,포에버(Forever)
3210000-101-1994-10569,1994-08-24,148.5,사계진미
3210000-101-1994-10613,1994-07-27,131.7,한우플러스
3210000-101-1994-11711,1994-05-23,32.01,금강바베큐
3210000-101-1994-12028,1994-02-18,25.2,원조 명동찌개마을
3210000-101-1994-12067,1994-01-27,42.8,명불허전 원조골뱅이
3210000-101-1994-12540,1994-08-10,113.28,태양
3210000-101-1994-12550,1994-09-13,193.8,황궁
3210000-101-1994-12791,1994-01-25,149.36,홍루몽
3210000-101-1994-15848,1994-05-24,143.45,원조부안집 방배카페골목점
3210000-101-1994-15854,1994-05-04,110.4,우식
3210000-101-1995-00211,1995-04-21,93.87,두꺼비
3210000-101-1995-02502,1995-10-05,76.54,봉평막국수
3210000-101-1995-02509,1995-10-11,73.87,참치앤쿡
3210000-101-1995-02575,1995-08-02,66.0,털보감자탕
3210000-101-1995-02589,1995-08-14,92.5,현대옥 강남교보점
3210000-101-1995-02592,1995-07-13,53.58,이모네식당
3210000-101-1995-02605,1995-07-24,56.44,(주)통나무집1
3210000-101-1995-02625,1995-07-14,124.42,내고향본가
3210000-101-1995-02638,1995-06-21,120.73,들밥 나들이
