음식점ID,인허가일자,소재지면적,음식점명
3030000-101-1970-03734,1970-07-11,40.73,삼거리식당
3030000-101-1976-03179,1976-02-02,58.0,햇잎갈비 순심이집
3030000-101-1976-05498,1976-01-06,20.48,동신식당
3030000-101-1976-05969,1976-08-06,64.65,손건호의 한우일번지
3030000-101-1978-03682,1978-05-16,78.17,하늘반점
3030000-101-1978-04379,1978-07-10,33.36,구어보소 왕십리점
3030000-101-1978-05891,1978-03-27,135.6,남원추어탕
3030000-101-1979-02970,1979-03-06,25.6,권식족발
3030000-101-1979-03810,1979-11-28,39.5,석천해장국 아구찜
3030000-101-1979-05422,1979-08-13,69.19,복돼지 두루치기
3030000-101-1980-03700,1980-11-25,53.36,상하이
3030000-101-1980-04896,1980-03-25,1063.55,유래회관
3030000-101-1980-05395,1980-10-27,93.58,먹거리장터2
3030000-101-1980-05905,1980-12-26,26.4,김밥천국
3030000-101-1980-06037,1980-10-27,87.04,골목냉면
3030000-101-1981-02796,1981-03-13,16.64,영자네곱창
3030000-101-1981-03392,1981-03-30,129.2,설빙 한양대점
3030000-101-1981-03504,1981-12-11,82.31,마을회관
3030000-101-1981-03691,1981-03-27,89.95,신신원
3030000-101-1981-05162,1981-11-27,51.87,제일
3030000-101-1981-05430,1981-10-19,30.81,온누리식당
3030000-101-1981-05729,1981-03-28,243.74,대도식당
3030000-101-1982-02731,1982-03-30,175.0,행운한식
3030000-101-1982-03102,1982-03-31,28.93,치킨팩토리
3030000-101-1982-03377,1982-06-17,34.4,삼천만회집
3030000-101-1982-05557,1982-04-22,17.5,217
3030000-101-1982-05593,1982-10-20,77.49,신금호숯불갈비 본점
3030000-101-1982-05730,1982-12-17,94.66,특우정
3030000-101-1982-06008,1982-09-20,75.94,원조사철냉면
3030000-101-1982-06012,1982-07-31,196.61,땅코참숯구이
3030000-101-1983-02424,1988-06-03,37.68,킴스치킨
3030000-101-1983-02806,1983-06-11,40.42,행운
3030000-101-1983-03192,1983-07-11,48.49,찬란한아구 왕십리점
3030000-101-1983-03213,1983-05-23,28.27,소담
3030000-101-1983-03821,1983-10-22,76.12,성수장
3030000-101-1983-05147,1983-02-26,103.2,별바다
3030000-101-1983-05269,1983-02-28,384.03,주식회사 레노스
3030000-101-1983-06331,1983-07-19,55.86,제일식당
3030000-101-1984-03077,1984-02-28,28.48,꼬끼오
3030000-101-1984-03836,1984-04-21,58.83,중화각
3030000-101-1984-04086,1984-01-10,27.8,카카모루 성수점
3030000-101-1984-04859,1984-04-17,33.4,수원원조갈비
3030000-101-1984-04974,1984-12-20,66.0,은빛물결황금낙지
3030000-101-1984-05500,1984-04-21,28.54,연탄요릿집
3030000-101-1984-05622,1984-12-22,57.0,토끼와거북전
3030000-101-1984-05649,1984-01-06,34.8,오스테리아 쟌니(Osteria Gianni)
3030000-101-1984-05811,1984-01-04,29.12,미친노가리
3030000-101-1984-06024,1984-09-25,396.0,명문의집
3030000-101-1985-00013,1985-04-24,18.15,봉자막창
3030000-101-1985-02650,1985-08-28,38.36,곽가네왕갈비탕
3030000-101-1985-02738,1985-12-02,22.75,민물집
3030000-101-1985-02915,1985-04-13,97.98,리빠똥호프본점
3030000-101-1985-03776,1985-05-09,72.0,청해루
3030000-101-1985-04894,1985-11-11,35.42,대촌정
3030000-101-1985-05000,1985-04-03,26.6,생태한마리
3030000-101-1985-05268,1985-02-06,297.18,주식회사 레노스
3030000-101-1985-05444,1985-09-09,49.94,본토고기구이
3030000-101-1985-05532,1985-12-05,62.7,고향식당
3030000-101-1985-05749,1985-01-09,34.68,수상한막창 도선사거리점
3030000-101-1985-05759,1985-11-04,25.7,다도식당
3030000-101-1986-02508,1986-09-10,97.17,풍년정육점식당
3030000-101-1986-02702,1986-12-22,36.19,볼카노호프
3030000-101-1986-03208,1986-10-20,5.22,피자스쿨
3030000-101-1986-03436,1986-12-19,73.5,한강
3030000-101-1986-04834,1986-05-29,147.94,마장갈비
3030000-101-1986-05228,1986-01-20,68.58,354김밥국수
3030000-101-1986-05291,1986-05-23,26.78,금옥정
3030000-101-1986-05322,1986-09-10,82.73,"훼미리손칼국수,보쌈"
3030000-101-1986-05356,1986-05-29,83.12,감성호프
3030000-101-1986-05540,1986-08-05,58.0,오복집
3030000-101-1986-05626,1986-09-17,61.26,핌피 성수
3030000-101-1986-05860,1986-12-08,63.21,뚱이감자탕
3030000-101-1987-01608,1987-08-30,29.75,높은집종가산꼼장어
3030000-101-1987-01619,1987-04-20,20.96,소양강
3030000-101-1987-02210,1987-02-05,27.6,닭한마리
3030000-101-1987-02828,1987-02-27,32.9,우리네밥상
3030000-101-1987-02973,1987-08-13,28.0,매머드 익스프레스 성수역점
3030000-101-1987-03200,1987-07-29,127.16,동호일식
3030000-101-1987-04581,1987-05-19,65.45,행복한식당
3030000-101-1987-04933,1987-06-15,23.97,광주식당
3030000-101-1987-05065,1987-07-10,53.35,우촌숯불갈비
3030000-101-1987-05357,1987-05-14,56.26,진국설농탕
3030000-101-1987-05604,1987-01-19,43.2,웰컴차이나
3030000-101-1988-01405,1988-10-10,49.92,우야꼬
3030000-101-1988-02889,1988-02-15,56.35,둘둘치킨
3030000-101-1988-03396,1988-04-19,73.53,장모족발
3030000-101-1988-03459,1988-11-11,97.55,오츠쿠리
3030000-101-1988-03762,1988-11-24,110.88,동해루
3030000-101-1988-03799,1983-12-05,93.77,중국관
3030000-101-1988-05280,1988-01-27,56.57,황소곱창
3030000-101-1988-05791,1988-06-09,92.91,봉평옹심이메밀칼국수
3030000-101-1988-06036,1988-10-28,161.0,이가갈비
3030000-101-1989-02289,1989-06-16,56.1,재동골식당
3030000-101-1989-02786,1989-03-27,17.01,피자스쿨(신금호역점)
3030000-101-1989-03473,1989-05-10,25.74,풀코스
3030000-101-1989-03555,1989-09-05,54.6,타로카페드뷔시산장
3030000-101-1989-03558,1989-08-25,54.62,프레퍼스 다이어트푸드 왕십리점
3030000-101-1989-04971,1989-09-21,21.45,초원식당
3030000-101-1989-05050,1989-03-16,118.0,산수골추어탕감자탕
3030000-101-1989-05282,1989-07-19,79.56,청년감자탕순대국(왕십리역점)
3030000-101-1989-05543,1989-06-23,21.62,장안등심
3030000-101-1989-05608,1989-08-03,46.0,전자방
3030000-101-1989-05647,1989-01-10,17.7,수상한순대국
3030000-101-1989-05748,1989-03-16,38.17,참존숯불바베큐
3030000-101-1989-05806,1989-09-01,33.44,성수족발
3030000-101-1990-01626,1990-05-28,31.0,놀부치킨
3030000-101-1990-01666,1990-10-22,27.0,페리카나치킨
3030000-101-1990-02304,1990-02-27,22.32,바다잔치
3030000-101-1990-02342,1990-06-27,30.57,굿누리
3030000-101-1990-02588,1990-08-08,29.58,전주식당
3030000-101-1990-02603,1990-08-07,43.18,마쿠 마라탕
3030000-101-1990-02651,1990-09-14,36.65,어가세꼬시
3030000-101-1990-02703,1990-08-07,43.18,멘푸라
3030000-101-1990-03043,1990-09-19,24.0,페리카나
3030000-101-1990-03551,1990-06-04,96.05,또치(참숯생고기)
3030000-101-1990-04717,1990-05-26,25.92,황귀닭곰탕
3030000-101-1990-05146,1990-06-15,58.52,궁마루
3030000-101-1990-05352,1990-11-19,21.1,우리집
3030000-101-1990-05584,1990-06-28,89.1,태능숯불갈비
3030000-101-1990-05623,1990-10-06,100.8,성수노루
3030000-101-1990-06029,1990-07-20,28.49,성수식탁
3030000-101-1990-06335,1990-05-14,56.0,베네토
3030000-101-1991-02421,1991-12-18,20.79,비비큐(B.B.Q)치킨
3030000-101-1991-02446,1991-11-16,52.56,왕십리별곡
3030000-101-1991-02453,1991-03-22,96.82,일단닭치고뜯어
3030000-101-1991-02548,1991-03-25,26.11,꼬랑치킨
3030000-101-1991-02825,1991-01-16,26.04,처갓집양념치킨 응봉점
3030000-101-1991-04336,1991-05-17,24.62,행당닭한마리
3030000-101-1991-05113,1991-04-08,106.57,군산식당
3030000-101-1991-05350,1991-10-23,34.35,행당집
3030000-101-1991-05480,1991-01-19,43.08,마포숯불갈비
3030000-101-1991-06033,1991-10-14,56.31,둘둘치킨
3030000-101-1992-02026,1992-11-05,25.92,맥스치킨
3030000-101-1992-02182,1992-04-10,38.35,여우주막
3030000-101-1992-02212,1992-07-08,28.87,빙고스타
3030000-101-1992-02318,1992-12-16,21.84,모모토라
3030000-101-1992-02402,1992-10-15,26.04,불난맥주 뚝섬역점
3030000-101-1992-02574,1992-12-17,50.24,손박사삼겹살
3030000-101-1992-05271,1992-12-02,82.34,싱싱오징어바다
3030000-101-1992-05374,1992-12-31,39.48,외가집
3030000-101-1992-05724,1992-08-28,19.84,푸른바다
3030000-101-1992-05785,1992-10-16,30.69,오뚜기식당
3030000-101-1992-05787,1992-10-26,49.41,만대갈비
3030000-101-1992-05899,1992-04-18,31.0,공릉동 멸치국수 성수점
3030000-101-1992-06027,1992-10-08,93.8,맥주밤거리 답십리점
3030000-101-1993-01738,1993-12-28,17.7,호랑이 초밥
3030000-101-1993-01910,1991-05-06,59.46,거무티티
3030000-101-1993-01974,1993-09-03,26.0,멋진날
3030000-101-1993-02130,1993-04-10,22.44,성수 순대국
3030000-101-1993-02392,1993-05-10,30.99,둘둘치킨
3030000-101-1993-02401,1993-09-15,30.38,뚝섬돈가
3030000-101-1993-02580,1993-12-13,46.6,이돈집
3030000-101-1993-02667,1993-09-27,14.84,왕십리주먹고기집
3030000-101-1993-02772,1990-10-06,33.61,정동진
3030000-101-1993-03737,1991-12-07,133.19,동보성
3030000-101-1993-03786,1985-03-28,63.14,금수원
3030000-101-1993-04297,1993-05-19,81.97,삼겹살앤낙지
3030000-101-1993-04559,1993-08-02,27.74,남원추어탕
3030000-101-1993-04826,1993-06-01,79.0,만식이
3030000-101-1993-04917,1993-07-27,68.16,전주식당
3030000-101-1993-05143,1993-01-13,33.48,보배막창
3030000-101-1993-05144,1976-02-06,100.0,대성장
3030000-101-1993-05381,1993-08-26,134.28,유향소
3030000-101-1993-05393,1993-12-01,78.3,지리산 연몽 본점
3030000-101-1993-05397,1993-12-06,51.85,철남
3030000-101-1993-05424,1993-12-28,35.52,문화반점
3030000-101-1993-05605,1993-07-30,90.9,돼지네
3030000-101-1993-05698,1993-06-26,22.4,전주식당
3030000-101-1993-05721,1993-05-26,14.88,순천식당
3030000-101-1993-05774,1993-12-15,24.0,충남식당
3030000-101-1993-05865,1993-08-25,70.45,이가네곱창
3030000-101-1993-05887,1993-08-17,27.02,피자스쿨(용답점)
3030000-101-1993-05942,1993-03-05,80.28,빈플래토
3030000-101-1993-06387,1993-04-02,46.12,떡본김에
3030000-101-1994-01985,1994-11-12,31.35,모이드라
3030000-101-1994-02215,1994-12-22,14.95,25시
3030000-101-1994-02350,1994-03-04,19.44,돈까스전원
3030000-101-1994-02461,1994-11-09,17.4,타운
3030000-101-1994-02467,1994-03-31,20.16,먹거리소곱창
3030000-101-1994-02525,1994-12-03,68.0,대도숯불구이
3030000-101-1994-02549,1994-08-11,23.4,썬
3030000-101-1994-02599,1994-12-03,135.55,용용선생 한양대점
3030000-101-1994-02602,1994-09-09,40.92,한양대양꼬치
3030000-101-1994-03372,1994-04-16,70.68,다우리 한식뷔페.펀비어킹
3030000-101-1994-03399,1994-12-29,82.18,문바(MoonBar)
3030000-101-1994-03557,1994-03-15,152.4,아리계곡 왕십리 한양대점
3030000-101-1994-03623,1994-12-17,312.0,달포차
3030000-101-1994-03751,1994-09-03,114.84,양자강
3030000-101-1994-03771,1994-12-15,200.4,래래
3030000-101-1994-04178,1994-09-16,22.97,덕수식당
3030000-101-1994-04358,1994-11-01,64.42,가마솥추어탕
3030000-101-1994-04487,1994-12-30,28.41,황귀닭한마리
3030000-101-1994-04787,1994-11-18,25.5,록멘
3030000-101-1994-04852,1994-06-20,24.12,2002횟집
3030000-101-1994-04889,1994-06-30,67.91,소녀방앗간 서울숲시작점
3030000-101-1994-05108,1994-06-27,23.2,한솔식당
3030000-101-1994-05122,1994-11-01,31.0,장수오리.삼겹
3030000-101-1994-05133,1994-09-17,28.7,술이있는 맛있는밥집
3030000-101-1994-05148,1994-09-17,24.82,송범식당
3030000-101-1994-05215,1994-08-31,59.08,팔자보백숙
3030000-101-1994-05346,1994-03-22,25.92,청춘극장
3030000-101-1994-05351,1994-02-26,26.8,주물럭꼼장어
3030000-101-1994-05408,1994-10-01,50.08,시골옻닭
3030000-101-1994-05663,1994-05-02,35.41,제일순대국
3030000-101-1994-05758,1994-05-21,34.02,유전
3030000-101-1994-05781,1994-08-05,58.0,달인의 족발
3030000-101-1994-05786,1994-01-21,50.73,장안생고기
3030000-101-1994-05829,1994-02-21,31.05,무모한초밥 금호점
3030000-101-1994-05864,1994-04-07,32.67,진미곱창
3030000-101-1994-05938,1992-09-15,98.5,육회공작소
3030000-101-1994-06040,1994-01-28,15.95,행당순대국
3030000-101-1994-06043,1994-12-12,69.4,태양곱창(한양대점)
3030000-101-1994-06048,1994-11-22,240.62,꽃잎채
3030000-101-1995-01607,1995-05-24,52.0,만나식당
3030000-101-1995-01685,1995-07-07,56.06,한양스넥
3030000-101-1995-01898,1995-12-04,180.29,승리원
3030000-101-1995-01913,1995-07-06,148.0,소문난성수감자탕
3030000-101-1995-02104,1995-04-14,28.0,무등산
3030000-101-1995-02473,1995-06-10,19.35,행운
3030000-101-1995-02493,1995-06-07,41.34,비어오크
3030000-101-1995-02542,1995-12-21,27.3,향토칼국수
3030000-101-1995-02610,1995-11-28,57.75,또래오래
3030000-101-1995-02681,1995-12-12,55.61,피잇짜(Peatzza)
3030000-101-1995-02757,1995-12-22,21.95,싱싱횟집
3030000-101-1995-02893,1995-04-15,124.64,조마루 감자탕
3030000-101-1995-03021,1995-09-11,42.18,아씨네호프
3030000-101-1995-03149,1995-06-29,83.92,양자강
3030000-101-1995-03535,1995-03-29,97.0,굽네치킨 한양대 마장점
3030000-101-1995-04488,1995-08-03,40.92,춘천닭갈비
3030000-101-1995-04583,1995-06-01,36.23,산마을순대국
3030000-101-1995-04736,1995-08-16,23.5,도스타코스
3030000-101-1995-04767,1995-09-12,22.37,조은식당
3030000-101-1995-04872,1995-12-08,31.08,경수식당
3030000-101-1995-04884,1995-10-25,21.46,삼천리식당
3030000-101-1995-05111,1995-06-26,27.0,전주식당
3030000-101-1995-05169,1995-06-10,89.79,한국집식당
3030000-101-1995-05722,1995-07-01,89.82,다현목포낙지
3030000-101-1995-05782,1995-08-17,58.17,시간이 맛 있는집 청춘예찬
3030000-101-1995-05804,1995-07-28,82.82,태양각
3030000-101-1995-05851,1995-12-22,70.41,이디야 커피
3030000-101-1995-05952,1995-04-12,93.75,장군갈비
3030000-101-1995-05994,1995-06-14,79.56,풍년정
3030000-101-1995-06016,1995-05-15,60.31,전라도식당
3030000-101-1995-06023,1995-06-29,88.2,원할머니보쌈용답점
3030000-101-1995-06042,1995-06-10,34.17,왕십리한고기
3030000-101-1995-06581,1995-01-23,71.0,통돼지두루치기김치찌개전문점
3030000-101-1995-06582,1995-03-23,39.44,북경
3030000-101-1996-02137,1996-06-11,78.03,주궁
3030000-101-1996-02269,1996-09-06,12.48,뚝섬김밥
3030000-101-1996-02277,1996-09-11,27.28,르셀(LeSel)
3030000-101-1996-02550,1996-07-26,43.55,푸드카페
3030000-101-1996-02942,1996-04-08,131.27,생활맥주 성수역1번출구점
3030000-101-1996-03050,1996-06-21,36.0,금호동SOOLJIP(술집)
3030000-101-1996-03123,1996-04-25,891.49,주식회사 레노스
3030000-101-1996-03199,1996-01-26,74.77,행복한 연탄 초벌구이
3030000-101-1996-03417,1996-09-04,59.4,당나발포차(왕십리역점)
3030000-101-1996-03424,1996-09-12,92.91,탕화쿵푸마라탕 한양대점
3030000-101-1996-03426,1996-09-16,89.16,청록미나리식당 한양대점
3030000-101-1996-03515,1996-07-22,88.36,포차윤
3030000-101-1996-04731,1996-12-16,21.84,성수식당
3030000-101-1996-04758,1996-11-02,45.4,소대식당
3030000-101-1996-04774,1996-11-13,44.82,조개랑 곱창
3030000-101-1996-04784,1996-10-19,113.37,교촌치킨 한양대점
3030000-101-1996-04839,1996-09-06,83.6,이북집찹쌀순대
3030000-101-1996-04868,1996-04-08,73.5,미성 숯불갈비
3030000-101-1996-04876,1996-08-29,78.52,애솔촌 고기마을
3030000-101-1996-04992,1996-08-06,33.22,오래식당
3030000-101-1996-05177,1996-04-18,55.25,죽변항
3030000-101-1996-05208,1996-07-25,56.0,조은세상
3030000-101-1996-05294,1996-07-18,41.58,장맛손칼국수
3030000-101-1996-05456,1996-07-11,29.64,일품생고기
3030000-101-1996-05490,1996-01-22,25.37,해장국집
3030000-101-1996-05679,1996-02-01,83.75,칼국수집
3030000-101-1996-05769,1996-05-21,72.97,또와
3030000-101-1996-05934,1996-06-21,28.0,홍가네해장국
3030000-101-1996-05987,1996-05-30,28.08,찐짜식당
3030000-101-1997-01739,1997-12-20,35.27,J.s plate(제이스플레이트)
3030000-101-1997-01748,1997-12-27,24.02,영구스피자성수점
3030000-101-1997-01832,1997-09-12,27.0,코다리와빈대떡
3030000-101-1997-01864,1997-08-04,27.09,오땅비어(마장역점)
3030000-101-1997-01865,1997-08-05,29.6,둘둘치킨
3030000-101-1997-01868,1997-08-12,19.0,깡 우동
3030000-101-1997-01875,1997-08-22,121.07,롤링파스타 한양대점
3030000-101-1997-01894,1997-07-26,31.8,아랫목식당
3030000-101-1997-01922,1997-06-13,31.0,수제비먹는닭갈비
3030000-101-1997-01947,1997-06-07,36.24,달리는포차
3030000-101-1997-01967,1997-05-12,49.56,한돈금냉삼겹살
3030000-101-1997-02017,1997-04-11,60.0,빅토리식당
3030000-101-1997-02033,1997-03-17,10.88,동래파전(한양대점)
3030000-101-1997-03133,1997-10-06,95.04,태평양수산
3030000-101-1997-04399,1997-12-26,61.4,한신포차 한양대점
3030000-101-1997-04413,1997-11-28,22.44,무쇠막 연탄구이
3030000-101-1997-04422,1997-12-08,135.6,주)비사벌
3030000-101-1997-04463,1997-10-17,27.8,장어구이
3030000-101-1997-04464,1997-10-17,29.82,진선미식당
3030000-101-1997-04481,1997-09-25,153.1,장터
3030000-101-1997-04518,1997-08-08,47.94,완산골명가
3030000-101-1997-04523,1997-08-22,31.29,삼삼이네 성수점
3030000-101-1997-04525,1997-08-22,51.67,이찌방이야기 한양대점
3030000-101-1997-04544,1997-07-25,64.65,왕십리 통골뱅이
3030000-101-1997-04564,1997-06-26,55.44,조개도
3030000-101-1997-04576,1997-05-29,59.68,고모네집
3030000-101-1997-04590,1997-04-28,57.0,샘터가든
3030000-101-1997-04603,1985-03-21,45.25,혁신풍천민물장어 서울숲점
3030000-101-1997-04605,1997-05-12,21.4,고향냉면
3030000-101-1997-04617,1997-04-11,120.28,해물명가
3030000-101-1997-04619,1997-04-17,27.0,고향식당
3030000-101-1997-04624,1997-04-21,35.0,원조칼국수
3030000-101-1997-04634,1997-03-13,32.0,하이포크생삼겹
3030000-101-1998-01396,1998-12-10,50.41,행쇼
3030000-101-1998-01417,1998-11-26,16.64,놀란닭
3030000-101-1998-01425,1998-11-05,35.3,비비큐치킨
3030000-101-1998-01452,1998-10-22,53.57,쭈꾸미도사
3030000-101-1998-01456,1998-10-23,16.96,네네치킨
3030000-101-1998-01457,1998-10-24,148.0,맛나곱창
3030000-101-1998-01482,1998-09-04,28.35,김밥 킹
3030000-101-1998-01510,1998-08-21,23.1,한량석쇠
3030000-101-1998-01513,1998-08-22,61.32,김밥타운
3030000-101-1998-01521,1998-09-02,14.11,작은공간
3030000-101-1998-01549,1998-06-09,50.01,회동영덕막회
3030000-101-1998-01553,1998-06-19,62.0,양지생고기
3030000-101-1998-01554,1998-06-23,13.43,함흥냉면전문점
3030000-101-1998-01567,1998-05-02,30.74,동순루
3030000-101-1998-01602,1998-04-24,24.82,고담
3030000-101-1998-01722,1998-01-19,29.64,메가엠지씨커피 화양사거리점
3030000-101-1998-01729,1998-01-26,70.0,Banana 바나나
3030000-101-1998-03687,1998-03-23,19.88,동이나
3030000-101-1998-04063,1998-12-02,18.0,돼지꿈
3030000-101-1998-04071,1998-12-07,51.25,남원추어탕
3030000-101-1998-04075,1998-10-31,28.8,착한짜장
3030000-101-1998-04083,1998-11-13,28.78,참치마루
3030000-101-1998-04084,1998-11-13,58.92,정원식당
3030000-101-1998-04092,1998-11-19,270.45,전주본가영양돌솥밥
3030000-101-1998-04097,1998-10-12,59.46,곱창하우스
3030000-101-1998-04107,1998-10-20,62.25,동맛골보쌈칼국수
3030000-101-1998-04139,1998-08-27,24.0,홍도식당
3030000-101-1998-04142,1998-09-01,147.0,마장갈비
3030000-101-1998-04159,1998-07-24,26.03,신사 소곱창
3030000-101-1998-04164,1998-08-04,67.46,뚝섬숯불갈비
3030000-101-1998-04187,1998-07-10,24.78,을지로골뱅이
3030000-101-1998-04189,1998-07-10,127.6,와우
3030000-101-1998-04192,1998-07-15,26.06,만두마을김밥동네
3030000-101-1998-04200,1998-06-11,61.92,장성식당
3030000-101-1998-04222,1998-05-29,25.06,소점식당
3030000-101-1998-04230,1998-06-01,71.99,칠성식당
3030000-101-1998-04255,1998-04-03,23.68,성수 펍
3030000-101-1998-04279,1998-03-20,97.0,테라스에서
3030000-101-1998-04292,1998-04-01,48.95,시골밥상
3030000-101-1998-04293,1998-02-28,18.04,또올래
3030000-101-1998-04310,1998-03-18,21.7,옛골감자탕
3030000-101-1998-04373,1998-01-19,33.88,싸부의가르침
3030000-101-1998-06063,1998-12-30,389.82,에스푸드 육대장
3030000-101-1998-06612,1998-08-21,66.0,우리식당
3030000-101-1999-00009,1999-07-13,715.06,에이치스퀘어
3030000-101-1999-00036,1999-06-26,42.24,59년똥돼지
3030000-101-1999-00041,1999-06-28,62.35,김밥사랑
3030000-101-1999-00042,1999-07-01,25.5,수연
3030000-101-1999-00046,1999-06-16,16.8,연이네
3030000-101-1999-00053,1999-06-21,290.67,제주국수
3030000-101-1999-00054,1999-06-21,156.46,one(원)
3030000-101-1999-00055,1999-06-23,77.22,동부식당
3030000-101-1999-00065,1999-06-15,282.0,우영푸드빌
3030000-101-1999-00087,1999-05-11,91.2,블랙&압구정
3030000-101-1999-00115,1999-05-11,55.34,금룡
3030000-101-1999-00116,1999-04-26,12.48,함흥집
3030000-101-1999-00122,1999-04-27,53.3,호경이네집
3030000-101-1999-00135,1999-04-22,56.0,기댈빙
3030000-101-1999-00137,1999-04-23,144.54,원산면옥
3030000-101-1999-00159,1999-04-20,26.6,페리카나
3030000-101-1999-00161,1999-04-03,21.39,뚝섬해물탕
3030000-101-1999-00162,1999-04-03,32.1,치커리생구이
3030000-101-1999-00164,1999-04-03,99.96,투다리
3030000-101-1999-00172,1999-04-10,11.9,우수
3030000-101-1999-00179,1999-03-27,84.07,자갈치브라더스 서울마장점
3030000-101-1999-06046,1999-01-05,49.5,금돼지 1호점
3030000-101-1999-06050,1999-01-09,43.06,삽다리 곱창
3030000-101-1999-06079,1999-01-28,59.4,병천순대
3030000-101-1999-06084,1999-02-09,25.9,이모네순대국
3030000-101-1999-06106,1999-02-27,65.55,서산식당
3030000-101-1999-06139,1999-07-31,31.66,삼원옥수해천탕
3030000-101-1999-06145,1999-08-04,117.02,장위동 유성집 성동점
3030000-101-1999-06153,1999-08-11,14.19,김밥마루
3030000-101-1999-06184,1999-08-31,13.15,분식코너
3030000-101-1999-06193,1999-09-06,63.0,왕손칼국수
3030000-101-1999-06224,1999-09-30,49.5,왕십리닭내장탕집
3030000-101-1999-06260,1999-10-29,59.84,서래갈매기부속고기
3030000-101-1999-06271,1999-11-03,16.5,옛날순대국
3030000-101-1999-06280,1999-11-13,42.98,영동숯불집 행당점
3030000-101-1999-06310,1999-11-30,50.82,대성갈비
3030000-101-1999-06313,1999-12-04,23.79,한솥도시락
3030000-101-1999-06314,1999-12-04,23.18,컴포즈커피(행당무학점)
3030000-101-1999-06317,1999-12-06,24.52,토상막회
3030000-101-1999-06322,1999-02-10,28.86,한양촌
3030000-101-1999-06326,1999-12-13,46.6,참나라숯불바베큐
3030000-101-1999-06344,1999-12-22,69.39,메가엠지씨커피 행당역점
3030000-101-1999-06354,1999-12-27,112.95,장미통닭
3030000-101-1999-06361,1999-12-29,100.21,진숙맛집
3030000-101-1999-06365,1999-12-30,19.2,오코노미 앤 우동
3030000-101-2000-06416,2000-03-23,11.3,진
3030000-101-2000-06424,2000-03-03,24.65,함흥순대국
3030000-101-2000-06430,2000-03-30,90.0,동수원 숯불갈비
3030000-101-2000-06434,2000-04-25,62.0,청죽골식당
3030000-101-2000-06439,2000-04-04,24.0,힘냉면
3030000-101-2000-06444,2000-03-20,31.87,비어치킨
3030000-101-2000-06446,2000-03-31,39.0,난바우동 이자카야
3030000-101-2000-06451,2000-04-17,37.0,중화요리일미향
3030000-101-2000-06491,2000-06-05,38.94,소설옥
3030000-101-2000-06494,2000-06-16,135.54,삼팔팔 포차
3030000-101-2000-06499,2000-05-08,268.18,필라이브(금호동)
3030000-101-2000-06532,2000-03-04,69.42,남도집추어탕숯불장어
3030000-101-2000-06542,2000-06-26,31.85,성수뚝배기
3030000-101-2000-06545,2000-06-15,116.8,머니뭐니
3030000-101-2000-06548,2000-06-07,23.34,외가집
3030000-101-2000-06559,2000-07-27,14.84,스캔들
3030000-101-2000-06567,2000-06-23,30.0,오늘먹고싶은족발
3030000-101-2000-06587,2000-08-14,51.26,노가리슈퍼
3030000-101-2000-06592,2000-08-10,27.38,B.B.Q금호점
3030000-101-2000-06615,2000-08-25,50.7,윤돈
3030000-101-2000-06616,2000-08-24,64.26,맛닭꼬 성수역점
3030000-101-2000-06622,2000-10-11,61.11,메이게츠 한양대
3030000-101-2000-06625,2000-09-22,29.25,가평식당
3030000-101-2000-06637,2000-10-16,62.35,명가통닭(한양대점)
3030000-101-2000-06644,2000-09-29,24.32,명랑즉석떡볶이
3030000-101-2000-06646,2000-11-02,31.26,성일감자탕
3030000-101-2000-06649,2000-10-27,33.66,작품
3030000-101-2000-06683,2000-12-02,36.66,심가네식당
3030000-101-2000-06684,2000-11-24,65.7,코스모
3030000-101-2000-06700,2000-11-29,25.11,왕호프치킨
3030000-101-2000-06711,2000-01-22,53.4,달라는대로
3030000-101-2000-06734,2000-12-29,157.82,수산룸포차
3030000-101-2000-06742,2000-12-29,239.13,명문부페
3030000-101-2000-06826,2000-05-26,20.2,호랑이분식
3030000-101-2000-06920,2000-07-04,528.67,한아름라이프
3030000-101-2000-06931,2000-01-05,32.29,순심이네
3030000-101-2000-06934,2000-05-12,22.4,아지트
3030000-101-2001-06736,2001-01-09,18.5,꼬지PUB
3030000-101-2001-06748,2001-01-11,34.31,하동진
3030000-101-2001-06754,2001-02-05,48.26,수원갈비
3030000-101-2001-06757,2001-02-01,18.85,자유
3030000-101-2001-06762,2001-02-20,22.94,성수대파
3030000-101-2001-06776,2001-03-08,51.0,은좌식당
3030000-101-2001-06780,2001-03-14,66.3,배들곱창
3030000-101-2001-06785,2001-03-13,19.98,광순네식당
3030000-101-2001-06786,2001-03-16,30.81,한우드림
3030000-101-2001-06798,2001-03-28,20.37,칼포니치킨호프(사근점)
3030000-101-2001-06802,2001-03-03,38.86,장흥식당
3030000-101-2001-06809,2001-04-07,60.75,원샷
3030000-101-2001-06817,2001-03-29,66.92,백두대간
3030000-101-2001-06820,2001-03-05,34.0,술찾사
3030000-101-2001-06830,2001-04-06,31.2,튜니호프
3030000-101-2001-06831,2001-04-26,66.0,해마로숯불바베큐
3030000-101-2001-06878,2001-05-18,39.68,알촌 한양대점
3030000-101-2001-06905,2001-05-21,61.41,너찜했닭
3030000-101-2001-06912,2001-05-30,22.74,기차역가는길
3030000-101-2001-06914,2001-06-02,18.8,짱구네순대타운
3030000-101-2001-06915,2001-06-15,16.9,은성보쌈
3030000-101-2001-06916,2001-06-21,33.2,메밀촌 봉평막국수
