음식점ID,인허가일자,소재지면적,음식점명
3170000-101-1992-02894,1992-12-22,28.76,소주랑맥주랑
3170000-101-1992-03891,1992-06-16,151.04,동흥관
3170000-101-1992-03998,1992-04-16,121.0,자금성
3170000-101-1992-04417,1992-09-23,39.6,육회독존
3170000-101-1992-04748,1992-11-27,28.32,석화
3170000-101-1992-04781,1992-09-30,24.4,원두막집
3170000-101-1992-04803,1992-09-19,156.08,돈가 대박집
3170000-101-1992-04892,1992-08-22,94.85,신호등포차
3170000-101-1992-04917,1992-10-30,73.21,금천회집
3170000-101-1992-05183,1992-12-23,24.35,명가순대국
3170000-101-1992-05258,1992-12-17,108.16,순만
3170000-101-1992-05904,1992-01-16,117.85,대호정
3170000-101-1993-01093,1993-12-29,31.57,민들레
3170000-101-1993-01599,1993-04-27,19.15,꼬치천하
3170000-101-1993-01610,1993-12-28,32.9,물망초
3170000-101-1993-01740,1993-04-02,64.79,엄마손 설농탕갈비탕
3170000-101-1993-01854,1993-10-12,15.98,실비집
3170000-101-1993-01876,1993-01-12,35.0,이에마에
3170000-101-1993-01890,1993-08-06,54.4,케드코(KEDCO)
3170000-101-1993-02386,1993-06-23,13.3,가나호프
3170000-101-1993-02401,1993-07-23,33.12,유림식당
3170000-101-1993-02454,1993-11-17,21.06,다시방
3170000-101-1993-02636,1993-03-24,131.72,장수삼계탕
3170000-101-1993-02663,1993-12-29,28.9,진미분식
3170000-101-1993-02874,1993-11-26,23.8,돼지분식
3170000-101-1993-02929,1993-06-02,21.7,호프이야기
3170000-101-1993-02941,1993-06-21,14.4,시골장작구이
3170000-101-1993-02955,1993-05-04,14.6,림해설원
3170000-101-1993-03555,1993-09-09,270.22,은행골 2
3170000-101-1993-03603,1993-09-28,38.29,크라운호프(가산점)
3170000-101-1993-04002,1993-02-18,9.0,북경원
3170000-101-1993-04370,1993-07-12,24.51,털보바베큐
3170000-101-1993-04504,1993-06-15,60.0,용길이네 국밥집 금천시흥점
3170000-101-1993-04521,1993-07-22,31.0,24시실내포장마차
3170000-101-1993-04758,1993-10-29,66.0,조림조림
3170000-101-1993-04806,1993-09-22,20.13,호남식당
3170000-101-1993-04819,1993-01-06,24.75,이가네
3170000-101-1993-04870,1993-08-06,23.7,우성 토종 순대국
3170000-101-1993-05082,1993-10-27,686.4,서귀포흑돈
3170000-101-1993-05280,1993-10-28,30.4,최대포연탄구이
3170000-101-1994-01091,1994-04-30,41.76,핫오리
3170000-101-1994-01094,1994-04-06,21.36,황진이
3170000-101-1994-01504,1994-05-20,22.45,길손
3170000-101-1994-01609,1994-07-08,16.0,오복식당
3170000-101-1994-01746,1994-10-12,28.88,와그너치킨
3170000-101-1994-01760,1994-07-15,54.41,카페스토리
3170000-101-1994-01785,1994-05-30,28.54,토크쇼
3170000-101-1994-01887,1994-12-26,70.7,정가네 촌뼈다귀 감자탕
3170000-101-1994-01916,1994-07-01,25.8,25시감자탕
3170000-101-1994-01953,1994-06-21,40.0,남원집
3170000-101-1994-01960,1994-02-08,70.15,비비큐 금천시흥사거리점
3170000-101-1994-01961,1994-05-02,60.9,희
3170000-101-1994-02411,1994-10-11,28.0,마실호프
3170000-101-1994-02528,1994-10-13,55.3,훌랄라바베큐
3170000-101-1994-02905,1994-02-18,16.3,원조수원갈비
3170000-101-1994-02921,1994-03-10,28.67,비어캠프
3170000-101-1994-03646,1994-04-15,23.31,피자글릭 금천점
3170000-101-1994-04005,1994-11-01,116.4,만리향식당
3170000-101-1994-04289,1994-09-01,28.8,듬배골식당
3170000-101-1994-04453,1994-09-15,126.38,고구려 짬뽕 10101
3170000-101-1994-04524,1994-06-21,80.06,산수정
3170000-101-1994-04896,1994-11-28,96.96,리춘시장 독산점
3170000-101-1994-04954,1994-01-07,39.34,털보해물탕
3170000-101-1994-04966,1994-01-18,72.4,새소망뷔페
3170000-101-1994-05065,1994-11-15,31.29,노랑통닭 금천시흥점
3170000-101-1994-05075,1994-08-31,26.9,행복식당
3170000-101-1994-05187,1994-05-03,52.5,보은식당
3170000-101-1994-05198,1994-07-27,78.71,삼복토종닭도리탕
3170000-101-1994-06779,1994-04-13,12.48,백암왕 순대 가산점
3170000-101-1994-06784,1994-03-09,62.0,가산커피벽산점
3170000-101-1994-06786,1994-08-10,47.3,본가보리밥
3170000-101-1995-00940,1995-11-03,30.26,당골해장국
3170000-101-1995-00967,1995-08-23,22.63,똘똘이
3170000-101-1995-00972,1995-09-25,31.85,강남찌개마을
3170000-101-1995-01071,1995-10-20,42.11,제주목장
3170000-101-1995-01095,1995-07-05,24.64,탈렌트
3170000-101-1995-03933,1995-08-01,92.21,다래성
3170000-101-1995-04265,1995-10-09,27.06,켄타로(Kentaro)
3170000-101-1995-04314,1995-05-27,50.15,카페숲
3170000-101-1995-04315,1995-05-30,103.23,백번가 코다리
3170000-101-1995-04700,1995-12-22,19.3,부흥족발보쌈
3170000-101-1995-04715,1995-09-20,11.52,포장특호
3170000-101-1995-04761,1995-07-08,45.55,협진식당5호집
3170000-101-1995-04903,1995-05-02,29.4,짱구식당
3170000-101-1995-04946,1995-04-17,20.11,자담치킨 독산점
3170000-101-1995-05174,1995-07-20,26.28,아리랑
3170000-101-1995-05877,1995-03-11,27.56,삐삐호프
3170000-101-1995-05955,1995-11-15,110.88,마시자
3170000-101-1995-06036,1995-04-08,92.0,청맥
3170000-101-1996-01041,1996-10-11,59.4,우시장 200호
3170000-101-1996-01043,1996-10-16,11.3,포장마차9호
3170000-101-1996-01045,1996-10-30,27.3,나그랑호프
3170000-101-1996-01414,1996-11-13,27.36,영광
3170000-101-1996-01460,1996-05-30,16.0,이태원손말이김밥
3170000-101-1996-02221,1996-07-30,41.2,초가마을
3170000-101-1996-02227,1996-03-29,22.55,가본호프
3170000-101-1996-02750,1996-03-11,31.28,스시고
3170000-101-1996-03504,1996-12-04,25.16,서울회센타
3170000-101-1996-04190,1996-10-26,52.8,왕식당
3170000-101-1996-04193,1996-11-07,67.18,짚신매운갈비찜 시흥사거리점
3170000-101-1996-04202,1996-12-13,21.6,시흥동닭한마리
3170000-101-1996-04213,1996-05-30,37.8,욱이네식당
3170000-101-1996-04625,1996-11-21,12.18,제주똥돼지
3170000-101-1996-04646,1996-06-04,21.45,고향집
3170000-101-1996-04654,1996-08-14,13.54,한일식당
3170000-101-1996-04671,1996-04-04,29.39,동숙이네 포장마차
3170000-101-1996-04673,1996-04-13,56.73,궁전 산들애
3170000-101-1996-04679,1996-05-03,163.56,강가네돌솥밥추어탕
3170000-101-1996-04707,1996-03-13,117.44,벙개막창
3170000-101-1996-05115,1996-07-22,50.4,모시네식당
3170000-101-1996-05124,1996-10-22,31.5,구마네포차
3170000-101-1996-05127,1996-12-07,28.0,맛순이
3170000-101-1996-05145,1996-02-23,16.0,신인식당
3170000-101-1996-05153,1996-05-27,33.06,애퍼블(affable)
3170000-101-1996-05155,1996-06-05,80.66,역전 할머니 맥주 서울 가산점
3170000-101-1997-00939,1997-09-11,24.18,자네뜨
3170000-101-1997-01147,1997-06-02,80.0,누구나홀닭(가산점)
3170000-101-1997-01400,1997-05-01,36.35,코코랑꼬치구이
3170000-101-1997-01411,1997-06-20,26.0,통통치킨
3170000-101-1997-01412,1997-06-20,27.2,호프야소주야
